"20069177";"2";"Raiffeisenbank Südstormarn Mölln";"23896";"Nusse";"Raiffbk Südstormarn Mölln";"62302";;"32";"056274";"U";"0";"00000000";"000000"
"20069177";"2";"Raiffeisenbank Südstormarn Mölln";"23909";"Ratzeburg";"Raiffbk Südstormarn Mölln";"62302";;"32";"056275";"U";"0";"00000000";"000000"
"20069177";"2";"Raiffeisenbank Südstormarn Mölln";"19246";"Zarrentin, Meckl";"Raiffbk Südstormarn Mölln";"62302";;"32";"056276";"U";"0";"00000000";"000000"
"20069177";"2";"Raiffeisenbank Südstormarn Mölln";"19243";"Wittenburg, Meckl";"Raiffbk Südstormarn Mölln";"62302";;"32";"056277";"U";"0";"00000000";"000000"
"20069177";"2";"Raiffeisenbank Südstormarn Mölln";"23847";"Siebenbäumen";"Raiffbk Südstormarn Mölln";"62302";;"32";"056278";"U";"0";"00000000";"000000"
"20069232";"1";"Raiffeisenbank";"24643";"Struvenhütten";"Raiffbk Struvenhütten";"62574";"GENODEF1STV";"33";"017046";"U";"0";"00000000";"000000"
"20069232";"2";"Raiffeisenbank (Gf P2)";"24643";"Struvenhütten";"Raiffbk Struvenhütten";"72574";;"33";"053699";"U";"0";"00000000";"000000"
"20069641";"1";"Raiffeisenbank Owschlag";"24811";"Owschlag";"Raiffeisenbank Owschlag";"62578";"GENODEF1OWS";"33";"017906";"U";"0";"00000000";"000000"
"20069641";"2";"Raiffeisenbank Owschlag";"24811";"Brekendorf";"Raiffeisenbank Owschlag";"62578";;"33";"016806";"U";"0";"00000000";"000000"
"20069641";"2";"Raiffeisenbank Owschlag (Gf P2)";"24811";"Owschlag";"Raiffeisenbank Owschlag";"72578";;"33";"053700";"U";"0";"00000000";"000000"
"20069780";"1";"Volksbank Ahlerstedt";"21702";"Ahlerstedt";"Volksbank Ahlerstedt";"62457";"GENODEF1AST";"28";"025785";"U";"0";"00000000";"000000"
"20069780";"2";"Volksbank Ahlerstedt (Gf P2)";"21702";"Ahlerstedt";"Volksbank Ahlerstedt";"72457";;"28";"053701";"U";"0";"00000000";"000000"
"20069782";"1";"Volksbank Geest";"21641";"Apensen";"Volksbank Geest";"62458";"GENODEF1APE";"28";"025808";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21698";"Bargstedt, Kr Stade";"Volksbank Geest";"62458";;"28";"025830";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21739";"Dollern";"Volksbank Geest";"62458";;"28";"025952";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21698";"Harsefeld";"Volksbank Geest";"62458";;"28";"026101";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21640";"Horneburg, Niederelbe";"Volksbank Geest";"62458";;"28";"026162";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21614";"Buxtehude";"Volksbank Geest";"62458";;"28";"032469";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21640";"Bliedersdorf";"Volksbank Geest";"62458";;"28";"044499";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21258";"Heidenau, Nordheide";"Volksbank Geest";"62458";;"28";"051831";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21279";"Hollenstedt, Nordheide";"Volksbank Geest";"62458";;"28";"051832";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest";"21647";"Moisburg";"Volksbank Geest";"62458";;"28";"051833";"U";"0";"00000000";"000000"
"20069782";"2";"Volksbank Geest (Gf P2)";"21641";"Apensen";"Volksbank Geest";"72458";;"28";"053702";"U";"0";"00000000";"000000"
"20069786";"1";"Volksbank Kehdingen";"21703";"Drochtersen";"VB Kehdingen";"62461";"GENODEF1DRO";"28";"028200";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen Drochtersen";"21730";"Balje, Kr Stade";"VB Kehdingen Drochtersen";"62461";;"28";"028136";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen Drochtersen";"21669";"Stade, Niederelbe";"VB Kehdingen Drochtersen";"62461";;"28";"028179";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen Drochtersen";"21729";"Freiburg (Elbe)";"VB Kehdingen Drochtersen";"62461";;"28";"028287";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen Drochtersen";"21735";"Wischhafen";"VB Kehdingen Drochtersen";"62461";;"28";"028508";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen Drochtersen";"21734";"Oederquart";"VB Kehdingen Drochtersen";"62461";;"28";"028764";"U";"0";"00000000";"000000"
"20069786";"2";"Volksbank Kehdingen (Gf P2)";"21703";"Drochtersen";"VB Kehdingen";"72461";;"28";"053703";"U";"0";"00000000";"000000"
"20069800";"1";"Spar- und Kreditbank";"21714";"Hammah, Niederelbe";"Spar- und Kreditbank Hammah";"62466";"GENODEF1HAA";"28";"026093";"U";"0";"00000000";"000000"
"20069800";"2";"Spar- und Kreditbank Hammah";"21684";"Stade, Niederelbe";"Spar- und Kreditbank Hammah";"62466";;"28";"026355";"U";"0";"00000000";"000000"
"20069800";"2";"Spar- und Kreditbank (Gf P2)";"21714";"Hammah, Niederelbe";"Spar- und Kreditbank Hammah";"72466";;"28";"053704";"U";"0";"00000000";"000000"
"20069812";"1";"Volksbank Fredenbeck-Oldendorf";"21717";"Fredenbeck";"VB Fredenbeck-Oldendorf";"62474";"GENODEF1FRB";"28";"028286";"U";"0";"00000000";"000000"
"20069812";"2";"Volksbank Fredenbeck-Oldendorf";"27449";"Kutenholz";"VB Fredenbeck-Oldendorf";"62474";;"28";"028744";"U";"0";"00000000";"000000"
"20069812";"2";"Volksbank Fredenbeck-Oldendorf (Gf P2)";"21717";"Fredenbeck";"VB Fredenbeck-Oldendorf";"72474";;"28";"053705";"U";"0";"00000000";"000000"
"20069815";"1";"Volksbank";"21724";"Oldendorf, Kr Stade";"Volksbank Oldendorf";"62477";"GENODEF1815";"28";"028773";"U";"1";"00000000";"000000"
"20069815";"2";"Volksbank";"21727";"Estorf, Kr Stade";"Volksbank Oldendorf";"62477";;"28";"032209";"U";"0";"00000000";"000000"
"20069815";"2";"Volksbank (Gf P2)";"21724";"Oldendorf, Kr Stade";"Volksbank Oldendorf";"72477";;"28";"053706";"U";"0";"00000000";"000000"
"20069861";"1";"Raiffeisenbank";"23901";"Ratzeburg";"Raiffeisenbank Ratzeburg";"62490";"GENODEF1RRZ";"33";"017969";"U";"0";"00000000";"000000"
"20069861";"2";"Raiffeisenbank Ratzeburg";"23883";"Seedorf, Kr Hzgt Lauenb";"Raiffeisenbank Ratzeburg";"62490";;"33";"017014";"U";"0";"00000000";"000000"
"20069861";"2";"Raiffeisenbank";"23628";"Krummesse";"Raiffeisenbank Ratzeburg";"62490";;"33";"053386";"U";"0";"00000000";"000000"
"20069861";"2";"Raiffeisenbank (Gf P2)";"23901";"Ratzeburg";"Raiffeisenbank Ratzeburg";"72490";;"33";"053707";"U";"0";"00000000";"000000"
"20069882";"1";"Raiffeisenbank Travemünde -alt-";"23570";"Lübeck";"Raiffbk Travemünde -alt-";"62581";"GENODEF1RLT";"33";"017734";"U";"1";"00000000";"000000"
"20069882";"2";"Raiffeisenbank Travemünde (Gf P2)";"23570";"Lübeck";"Raiffeisenbank Travemünde";"72581";;"33";"053708";"U";"0";"00000000";"000000"
"20069965";"1";"Volksbank Winsener Marsch";"21436";"Marschacht";"VB Winsener Marsch";"62531";"GENODEF1WIM";"28";"028855";"U";"0";"00000000";"000000"
"20069965";"2";"Volksbank Winsener Marsch";"21423";"Winsen (Luhe)";"VB Winsener Marsch";"62531";;"28";"025888";"U";"0";"00000000";"000000"
"20069965";"2";"Volksbank Winsener Marsch (Gf P2)";"21436";"Marschacht";"VB Winsener Marsch";"72531";;"28";"053709";"U";"0";"00000000";"000000"
"20069989";"1";"Volksbank Wulfsen";"21445";"Wulfsen";"Volksbank Wulfsen";"62538";"GENODEF1WUL";"28";"029833";"U";"0";"00000000";"000000"
"20069989";"2";"Volksbank Wulfsen";"21423";"Winsen (Luhe)";"Volksbank Wulfsen";"62538";;"28";"029518";"U";"0";"00000000";"000000"
"20069989";"2";"Volksbank Wulfsen (Gf P2)";"21445";"Wulfsen";"Volksbank Wulfsen";"72538";;"28";"053710";"U";"0";"00000000";"000000"
"20070000";"1";"Deutsche Bank";"20079";"Hamburg";"Deutsche Bank Hamburg";"27600";"DEUTDEHHXXX";"63";"005791";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21494";"Geesthacht";"Deutsche Bank Geesthacht";"27600";"DEUTDEHH205";"63";"004880";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"22824";"Norderstedt";"Deutsche Bank Norderstedt";"27600";"DEUTDEHH202";"63";"004881";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21233";"Buchholz in der Nordheide";"Deutsche Bank Buchholz";"27600";"DEUTDEHH207";"63";"004887";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"25534";"Brunsbüttel";"Deutsche Bank Brunsbüttel";"27600";"DEUTDEHH219";"63";"004888";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"25302";"Elmshorn";"Deutsche Bank Elmshorn";"27600";"DEUTDEHH221";"63";"004970";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"27452";"Cuxhaven";"Deutsche Bank Cuxhaven";"27600";"DEUTDEHH241";"63";"004991";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"22904";"Ahrensburg";"Deutsche Bank Ahrensburg";"27600";"DEUTDEHH201";"63";"005008";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"25524";"Itzehoe";"Deutsche Bank Itzehoe";"27600";"DEUTDEHH200";"63";"005681";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21470";"Lauenburg, Elbe";"Deutsche Bank Lauenburg";"27600";"DEUTDEHH203";"63";"005810";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21682";"Stade, Niederelbe";"Deutsche Bank Stade";"27600";"DEUTDEHH209";"63";"006860";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"25403";"Pinneberg";"Deutsche Bank Pinneberg";"27600";"DEUTDEHH206";"63";"006873";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"22871";"Wedel";"Deutsche Bank Wedel Holst";"27600";"DEUTDEHH204";"63";"006939";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21602";"Buxtehude";"Deutsche Bank Buxtehude";"27600";"DEUTDEHH211";"63";"006950";"M";"0";"00000000";"002001"
"20070000";"2";"Deutsche Bank";"21451";"Reinbek";"Deutsche Bank Reinbek";"27600";"DEUTDEHH213";"63";"006975";"M";"0";"00000000";"002001"
"20070024";"1";"Deutsche Bank Privat und Geschäftskunden";"20079";"Hamburg";"Deutsche Bank PGK Hamburg";"21600";"DEUTDEDBHAM";"63";"049839";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"22904";"Ahrensburg";"Deutsche Bank PGK Ahrensbur";"21600";"DEUTDEDB201";"63";"049832";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"25534";"Brunsbüttel";"Deutsche Bank PGK Brunsbütt";"21600";"DEUTDEDB219";"63";"049833";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21233";"Buchholz in der Nordheide";"Deutsche Bank PGK Buchholz";"21600";"DEUTDEDB207";"63";"049834";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21602";"Buxtehude";"Deutsche Bank PGK Buxtehude";"21600";"DEUTDEDB211";"63";"049835";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"27452";"Cuxhaven";"Deutsche Bank PGK Cuxhaven";"21600";"DEUTDEDB241";"63";"049836";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"25302";"Elmshorn";"Deutsche Bank PGK Elmshorn";"21600";"DEUTDEDB221";"63";"049837";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21494";"Geesthacht";"Deutsche Bank PGK Geesthach";"21600";"DEUTDEDB205";"63";"049838";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"25524";"Itzehoe";"Deutsche Bank PGK Itzehoe";"21600";"DEUTDEDB200";"63";"049840";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21470";"Lauenburg, Elbe";"Deutsche Bank PGK Lauenburg";"21600";"DEUTDEDB203";"63";"049841";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"22824";"Norderstedt";"Deutsche Bank PGK Norderste";"21600";"DEUTDEDB202";"63";"049842";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"25403";"Pinneberg";"Deutsche Bank PGK Pinneberg";"21600";"DEUTDEDB206";"63";"049843";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21451";"Reinbek";"Deutsche Bank PGK Reinbek";"21600";"DEUTDEDB213";"63";"049844";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"21682";"Stade, Niederelbe";"Deutsche Bank PGK Stade";"21600";"DEUTDEDB209";"63";"049845";"M";"0";"00000000";"002001"
"20070024";"2";"Deutsche Bank Privat und Geschäftskunden";"22871";"Wedel";"Deutsche Bank PGK Wedel";"21600";"DEUTDEDB204";"63";"049846";"M";"0";"00000000";"002001"
"20080000";"1";"Commerzbank vormals Dresdner Bank";"20349";"Hamburg";"Commerzbank Hamburg";"28200";"DRESDEFF200";"76";"005598";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"21602";"Buxtehude";"Commerzbank Buxtehude";"28200";;"76";"005272";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"21652";"Stade, Niederelbe";"Commerzbank Stade";"28200";;"76";"006751";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"25442";"Quickborn, Kr Pinneberg";"Commerzbank Quickborn";"28200";;"76";"006785";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"22824";"Norderstedt";"Commerzbank Norderstedt";"28200";;"76";"025514";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"22926";"Ahrensburg";"Commerzbank Ahrensburg";"28200";;"76";"038719";"M";"0";"00000000";"000501"
"20080000";"2";"Commerzbank vormals Dresdner Bank";"22871";"Wedel";"Commerzbank Wedel Holst";"28200";;"76";"039562";"M";"0";"00000000";"000501"
"20080055";"1";"Commerzbank vormals Dresdner Bank Zw 55";"20349";"Hamburg";"Commerzbank Zw 55 Hamburg";"28202";"DRESDEFF207";"76";"053528";"M";"0";"00000000";"000501"
"20080057";"1";"Commerzbank vormals Dresdner Bank Gf ZW 57";"20349";"Hamburg";"Commerzbk ZW 57 Hamburg";"28203";"DRESDEFF208";"76";"053519";"M";"0";"00000000";"000501"
"20080085";"1";"Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 2";"20349";"Hamburg";"Commerzbank ITKG2 Hamburg";;"DRESDEFFI56";"09";"055084";"M";"0";"00000000";"000501"
"20080086";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3";"20349";"Hamburg";"Commerzbank ITGK 3";;"DRESDEFFI63";"09";"055098";"M";"0";"00000000";"000501"
"20080087";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4";"20349";"Hamburg";"Commerzbank ITGK4 Hamburg";;"DRESDEFFI64";"09";"055099";"M";"0";"00000000";"000501"
"20080088";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5";"20349";"Hamburg";"Commerzbank ITGK5 Hamburg";;"DRESDEFFI74";"09";"055160";"M";"0";"00000000";"000501"
"20080089";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6";"20349";"Hamburg";"Commerzbank ITGK6 Hamburg";;"DRESDEFFI75";"09";"055161";"M";"0";"00000000";"000501"
"20080091";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7";"20349";"Hamburg";"Commerzbank ITGK 7";;"DRESDEFFJ33";"09";"055548";"M";"0";"00000000";"000501"
"20080092";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8";"20349";"Hamburg";"Commerzbank ITGK 8";;"DRESDEFFJ34";"09";"055549";"M";"0";"00000000";"000501"
"20080093";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9";"20349";"Hamburg";"Commerzbank ITGK 9";;"DRESDEFFJ35";"09";"055550";"M";"0";"00000000";"000501"
"20080094";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10";"20349";"Hamburg";"Commerzbank ITGK 10";;"DRESDEFFJ36";"09";"055551";"M";"0";"00000000";"000501"
"20080095";"1";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11";"20349";"Hamburg";"Commerzbank ITGK 11";;"DRESDEFFJ37";"09";"055553";"M";"0";"00000000";"000501"
"20089200";"1";"Commerzbank vormals Dresdner Bank ITGK";"20349";"Hamburg";"Commerzbank ITGK Hamburg";;"DRESDEFFI06";"09";"050733";"M";"0";"00000000";"000501"
"20090400";"1";"Deutsche Genossenschafts-Hypothekenbank";"20095";"Hamburg";"DG HYP Hamburg";"26770";"DGHYDEH1XXX";"09";"022879";"U";"0";"00000000";"000000"
"20090500";"1";"netbank";"22704";"Hamburg";"netbank";"92162";"GENODEF1S15";"81";"049731";"U";"0";"00000000";"000000"
"20090602";"1";"apoBank";"20009";"Hamburg";"apoBank Hamburg";"92050";"DAAEDED1002";"A4";"031107";"U";"0";"00000000";"001400"
"20090700";"1";"Edekabank";"22297";"Hamburg";"Edekabank Hamburg";"92055";"EDEKDEHHXXX";"50";"024638";"U";"0";"00000000";"000000"
"20090700";"2";"Edekabank (Gf P2)";"22297";"Hamburg";"Edekabank Hamburg";"82055";;"50";"053711";"U";"0";"00000000";"000000"
"20090745";"1";"EBANK Gf Cash";"22297";"Hamburg";"EBANK Gf Cash Hamburg";"92165";"EDECDEH1XXX";"50";"053288";"U";"0";"00000000";"000000"
"20090900";"1";"PSD Bank Nord";"22023";"Hamburg";"PSD Bank Nord Hamburg";"92063";"GENODEF1P08";"91";"024634";"U";"0";"00000000";"000000"
"20110022";"1";"Postbank (Spar)";"22283";"Hamburg";"Postbank -Spar- Hamburg";;"PBNKDEFF201";"09";"034811";"U";"0";"00000000";"000000"
"20110401";"1";"Hypothekenbank Frankfurt -alt-";"65758";"Eschborn, Taunus";"Hypothekenbank Frankfurt";;;"09";"052449";"U";"1";"00000000";"000100"
"20110700";"1";"Bank of Tokyo-Mitsubishi UFJ, The -";"20302";"Hamburg";"Tokyo-Mitsubishi UFJ Hambg";"29605";"BOTKDEH1XXX";"09";"013488";"U";"0";"00000000";"003700"
"20110800";"1";"Bank of China Fil Hamburg";"20095";"Hamburg";"Bank of China Hamburg";;"BKCHDEFFHMB";"09";"048176";"U";"0";"00000000";"000000"
"20120000";"1";"Joh. Berenberg, Gossler & Co";"20354";"Hamburg";"Berenberg, Hamburg";"26020";"BEGODEHHXXX";"00";"014905";"M";"0";"00000000";"000000"
"20120100";"1";"Warburg, M.M.- Bank";"20095";"Hamburg";"M.M. Warburg Bank";"26391";"WBWCDEHHXXX";"58";"014910";"U";"0";"00000000";"000000"
"20120200";"1";"BHF-BANK";"20095";"Hamburg";"BHF-BANK Hamburg";"25156";"BHFBDEFF200";"60";"013494";"U";"0";"00000000";"000800"
"20120400";"1";"Deutscher Ring Bausparkasse";"22756";"Hamburg";"Deutscher Ring Bspk Hamburg";;"DRBKDEH1XXX";"09";"043880";"U";"0";"00000000";"000000"
"20120600";"1";"Goyer & Göppel";"20354";"Hamburg";"Goyer & Göppel Hamburg";"26145";"GOGODEH1XXX";"09";"013512";"U";"0";"00000000";"000000"
"20120700";"1";"Hanseatic Bank";"22177";"Hamburg";"Hanseatic Bank Hamburg";"26175";"HSTBDEHHXXX";"16";"041187";"U";"0";"00000000";"000000"
"20120701";"1";"Hanseatic Bank Zw Nord";"22177";"Hamburg";"Hanseatic Bk Zw Nord Hambg";"26176";"HSTBDEH1OV1";"16";"043767";"U";"0";"00000000";"000000"
"20120744";"1";"Hanseatic Bank Filiale Ost";"22177";"Hamburg";"Hanseatic Bank Filiale Ost";;"HSTBDEH1NKO";"B9";"052893";"U";"0";"00000000";"000000"
"20120766";"1";"Hanseatic Bank Filiale Süd";"22177";"Hamburg";"Hanseatic Bank Filiale Süd";;"HSTBDEH1NKS";"B9";"052892";"U";"0";"00000000";"000000"
"20130400";"1";"GRENKE BANK";"76532";"Baden-Baden";"GRENKE BANK";"99047";"GREBDEH1XXX";"00";"013513";"M";"0";"00000000";"000000"
"20130412";"1";"GRENKE BANK Asset Backed Securities";"20354";"Hamburg";"GRENKE BANK Hamburg";;;"00";"052867";"M";"0";"00000000";"000000"
"20130600";"1";"Barclaycard Barclays Bank";"22761";"Hamburg";"Barclaycard";"29665";"BARCDEHAXXX";"09";"046484";"U";"0";"00000000";"000000"
"20130600";"2";"Barclaycard (Gf P2)";"22761";"Hamburg";"Barclaycard (Gf P2)";"23210";;"09";"055709";"U";"0";"00000000";"000000"
"20133300";"1";"Santander Consumer Bank";"20095";"Hamburg";"Santander Bank Hamburg";"29412";"SCFBDE33XXX";"09";"055977";"U";"0";"00000000";"004700"
"20190003";"1";"Hamburger Volksbank";"20097";"Hamburg";"Hamburger Volksbank";"92002";"GENODEF1HH2";"10";"022250";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank";"22850";"Norderstedt";"Hamburger Volksbank";"92002";;"10";"021323";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank";"21494";"Geesthacht";"Hamburger Volksbank";"92002";;"10";"043784";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank";"21217";"Seevetal";"Hamburger Volksbank";"92002";;"10";"044029";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank";"22880";"Wedel";"Hamburger Volksbank";"92002";;"10";"053554";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank";"22869";"Schenefeld, Bz Hamburg";"Hamburger Volksbank";"92002";;"10";"053555";"U";"0";"00000000";"000000"
"20190003";"2";"Hamburger Volksbank (Gf P2)";"20019";"Hamburg";"Hamburger Volksbank";"82002";;"10";"053712";"U";"0";"00000000";"000000"
"20190109";"1";"Volksbank Stormarn";"23831";"Bad Oldesloe";"VB Stormarn";"92038";"GENODEF1HH4";"48";"022256";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"21509";"Glinde, Kr Stormarn";"VB Stormarn";"92038";;"48";"021356";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"22941";"Bargteheide";"Volksbank Stormarn";"92038";;"48";"021594";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"21009";"Hamburg";"VB Stormarn";"92038";;"48";"021799";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"22946";"Trittau";"VB Stormarn";"92038";;"48";"022545";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"21465";"Reinbek";"VB Stormarn";"92038";;"48";"022772";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"22926";"Ahrensburg";"Volksbank Stormarn";"92038";;"48";"025056";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"23858";"Reinfeld (Holstein)";"Volksbank Stormarn";"92038";;"48";"041529";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"23847";"Lasbek, Kr Stormarn";"VB Stormarn";"92038";;"48";"052440";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"23815";"Westerrade";"VB Stormarn";"92038";;"48";"052441";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn";"23845";"Bühnsdorf";"VB Stormarn";"92038";;"48";"052442";"U";"0";"00000000";"000000"
"20190109";"2";"Volksbank Stormarn (Gf P2)";"23831";"Bad Oldesloe";"VB Stormarn";"82038";;"48";"053713";"U";"0";"00000000";"000000"
"20190206";"1";"Volksbank Hamburg Ost-West -alt-";"20019";"Hamburg";"VB Hamburg Ost-West -alt-";"92041";"GENODEF1HH1";"10";"022255";"U";"0";"00000000";"000000"
"20190206";"2";"Volksbank Hamburg Ost-West -alt- (Gf P2)";"20019";"Hamburg";"VB Hamburg Ost-West -alt-";"82041";;"10";"053714";"U";"0";"00000000";"000000"
"20190301";"1";"Vierländer Volksbank";"21037";"Hamburg";"Vierländer VB Hamburg";"92044";"GENODEF1HH3";"10";"022262";"U";"0";"00000000";"000000"
"20190301";"2";"Vierländer Volksbank (Gf P2)";"21037";"Hamburg";"Vierländer VB Hamburg";"82044";;"10";"053715";"U";"0";"00000000";"000000"
"20190800";"1";"MKB Mittelstandskreditbank";"22547";"Hamburg";"MKB Hamburg";"92164";"GENODEF1MKB";"28";"048847";"U";"0";"00000000";"000000"
"20210200";"1";"Bank Melli Iran";"20421";"Hamburg";"Bank Melli Iran Hamburg";"29585";;"19";"013473";"U";"0";"00000000";"000000"
"20210300";"1";"Bank Saderat Iran";"20422";"Hamburg";"Bank Saderat Iran Hamburg";"29615";;"09";"013472";"U";"0";"00000000";"000000"
"20220100";"1";"DNB Bank ASA - Filiale Deutschland";"20305";"Hamburg";"DNB Bank";"29910";"DNBADEHXXXX";"09";"049171";"U";"0";"00000000";"000000"
"20220400";"1";"Warburg, M.M. - Hypothekenbank";"20044";"Hamburg";"M.M. Warburg Hyp Hamburg";;"MMWHDEH1XXX";"09";"049127";"U";"0";"00000000";"000000"
"20230300";"1";"Schröder, Otto M. - Bank";"20316";"Hamburg";"Schröderbank Hamburg";"26320";"OSCBDEH1XXX";"09";"013519";"U";"0";"00000000";"000000"
"20230600";"1";"Isbank Fil Hamburg";"20095";"Hamburg";"Isbank Hamburg";"29838";"ISBKDEFXHAM";"06";"048642";"U";"0";"00000000";"000000"
"20230800";"1";"Max Heinr. Sutor";"20433";"Hamburg";"Sutor Bank Hamburg";"26375";"MHSBDEHBXXX";"09";"013493";"U";"0";"00000000";"000000"
"20310300";"1";"Europäisch-Iranische Handelsbank";"20095";"Hamburg";"Europ-Iran Handelsbk Hambg";"29145";;"06";"033252";"U";"0";"00000000";"000000"
"20310600";"1";"The Royal Bank of Scotland Niederlassung Frankfurt";"20001";"Hamburg";"RBS NDL Frankfurt";"29005";"ABNADEFFHAM";"10";"036551";"U";"0";"00000000";"000100"
"20320500";"1";"Danske Bank";"20010";"Hamburg";"Danske Bank Hamburg";"29845";"DABADEHHXXX";"09";"044119";"U";"0";"00000000";"000000"
"20350000";"1";"Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf";"20095";"Hamburg";"Ld Bk Hess-Thür, Gz, Dus";;"WELADEHHXXX";"08";"046530";"U";"0";"00000000";"000100"
"20690500";"1";"Sparda-Bank Hamburg";"22704";"Hamburg";"Sparda-Bank Hamburg";"92047";"GENODEF1S11";"D5";"024639";"U";"0";"00000000";"000000"
"20690500";"2";"Sparda-Bank Hamburg";"24937";"Flensburg";"Sparda-Bank Hamburg";"92047";;"D5";"050665";"U";"0";"00000000";"000000"
